序号	汉字	拼音	音调	拼音码
11265	喃	nán	2	nan
11266	遖	nán	2	nan
11267	暔	nán	2	nan
11268	楠	nán	2	nan
11269	煵	nán	2	nan
11270	諵	nán	2	nan
11271	難	nán	2	nan
11272	萳	nán	2	nan
11273	嫨	nǎn	3	nan
11274	赧	nǎn	3	nan
11275	揇	nǎn	3	nan
11276	湳	nǎn	3	nan
11277	腩	nǎn	3	nan
11278	戁	nǎn	3	nan
11279	蝻	nǎn	3	nan
11280	婻	nàn	4	nan
11281	囔	nānɡ	1	nang
11282	囔	nanɡ	0	nang
11283	涳	nánɡ	2	nang
11284	乪	nánɡ	2	nang
11285	嚢	nánɡ	2	nang
11286	囊	nánɡ	2	nang
11287	囊	nanɡ	0	nang
11288	蠰	nánɡ	2	nang
11289	鬞	nánɡ	2	nang
11290	馕	nánɡ	2	nang
11291	欜	nánɡ	2	nang
11292	饢	nánɡ	2	nang
11293	搑	nánɡ	2	nang
11294	崀	nǎnɡ	3	nang
11295	擃	nǎnɡ	3	nang
11296	曩	nǎnɡ	3	nang
11297	攮	nǎnɡ	3	nang
11298	灢	nǎnɡ	3	nang
11299	瀼	nǎnɡ	3	nang
11300	儾	nànɡ	4	nang
11301	齉	nànɡ	4	nang
11302	孬	nāo	1	nao
11303	檂	nāo	1	nao
11304	巙	náo	2	nao
11305	呶	náo	2	nao
11306	怓	náo	2	nao
11307	挠	náo	2	nao
11308	峱	náo	2	nao
11309	硇	náo	2	nao
11310	铙	náo	2	nao
11311	猱	náo	2	nao
11312	蛲	náo	2	nao
11313	碙	náo	2	nao
11314	撓	náo	2	nao
11315	獶	náo	2	nao
11316	蟯	náo	2	nao
11317	夒	náo	2	nao
11318	譊	náo	2	nao
11319	鐃	náo	2	nao
11320	巎	náo	2	nao
11321	獿	náo	2	nao
11322	憹	náo	2	nao
11323	蝚	náo	2	nao
11324	嶩	náo	2	nao
11325	垴	nǎo	3	nao
11326	恼	nǎo	3	nao
11327	悩	nǎo	3	nao
11328	脑	nǎo	3	nao
11329	匘	nǎo	3	nao
11330	脳	nǎo	3	nao
11331	堖	nǎo	3	nao
11332	惱	nǎo	3	nao
11333	嫐	nǎo	3	nao
11334	瑙	nǎo	3	nao
11335	腦	nǎo	3	nao
11336	碯	nǎo	3	nao
11337	闹	nào	4	nao
11338	婥	nào	4	nao
11339	淖	nào	4	nao
11340	閙	nào	4	nao
11341	鬧	nào	4	nao
11342	臑	nào	4	nao
11343	呢	ne	0	ne
11344	讷	nè	4	ne
11345	抐	nè	4	ne
11346	眲	nè	4	ne
11347	訥	nè	4	ne
11348	娞	něi	3	nei
11349	馁	něi	3	nei
11350	腇	něi	3	nei
11351	餒	něi	3	nei
11352	鮾	něi	3	nei
11353	鯘	něi	3	nei
11354	浽	něi	3	nei
11355	内	nèi	4	nei
11356	内	nèn	4	nen
11357	氝	nèi	4	nei
11358	焾	nem	0	nem
11359	嫩	nèn	4	nen
11360	媆	nèn	4	nen
11361	嫰	nèn	4	nen
11362	竜	nénɡ	2	neng
11363	能	nénɡ	2	neng
11364	莻	neus	0	neus
11365	鈪	nɡaɡ	0	ngag
11366	銰	nɡai	0	ngai
11367	啱	nɡam	0	ngam
11368	妮	nī	1	ni
11369	尼	ní	2	ni
11370	坭	ní	2	ni
11371	怩	ní	2	ni
11372	泥	ní	2	ni
11373	泥	nì	4	ni
11374	籾	ní	2	ni
11375	倪	ní	2	ni
11376	屔	ní	2	ni
11377	秜	ní	2	ni
11378	郳	ní	2	ni
11379	铌	ní	2	ni
11380	埿	ní	2	ni
11381	婗	ní	2	ni
11382	猊	ní	2	ni
11383	蚭	ní	2	ni
11384	棿	ní	2	ni
11385	跜	ní	2	ni
11386	鈮	ní	2	ni
11387	蜺	ní	2	ni
11388	觬	ní	2	ni
11389	貎	ní	2	ni
11390	霓	ní	2	ni
11391	鲵	ní	2	ni
11392	鯢	ní	2	ni
11393	麑	ní	2	ni
11394	齯	ní	2	ni
11395	臡	ní	2	ni
11396	抳	ní	2	ni
11397	蛪	ní	2	ni
11398	腝	ní	2	ni
11399	淣	ní	2	ni
11400	聻	nǐ	3	ni
11401	濔	nǐ	3	ni
11402	伱	nǐ	3	ni
11403	你	nǐ	3	ni
11404	拟	nǐ	3	ni
11405	狔	nǐ	3	ni
11406	苨	nǐ	3	ni
11407	柅	nǐ	3	ni
11408	旎	nǐ	3	ni
11409	晲	nǐ	3	ni
11410	孴	nǐ	3	ni
11411	鉨	nǐ	3	ni
11412	馜	nǐ	3	ni
11413	隬	nǐ	3	ni
11414	擬	nǐ	3	ni
11415	薿	nǐ	3	ni
11416	鑈	nǐ	3	ni
11417	儞	nǐ	3	ni
11418	伲	nì	4	ni
11419	迡	nì	4	ni
11420	昵	nì	4	ni
11421	胒	nì	4	ni
11422	逆	nì	4	ni
11423	匿	nì	4	ni
11424	痆	nì	4	ni
11425	眤	nì	4	ni
11426	堄	nì	4	ni
11427	惄	nì	4	ni
11428	嫟	nì	4	ni
11429	愵	nì	4	ni
11430	溺	nì	4	ni
11431	睨	nì	4	ni
11432	腻	nì	4	ni
11433	暱	nì	4	ni
11434	縌	nì	4	ni
11435	膩	nì	4	ni
11436	嬺	nì	4	ni
11437	灄	nì	4	ni
11438	孨	nì	4	ni
11439	拈	niān	1	nian
11440	蔫	niān	1	nian
11441	年	nián	2	nian
11442	秊	nián	2	nian
11443	哖	nián	2	nian
11444	秥	nián	2	nian
11445	鮎	nián	2	nian
11446	鲶	nián	2	nian
11447	鵇	nián	2	nian
11448	黏	nián	2	nian
11449	鯰	nián	2	nian
11450	姩	nián	2	nian
11451	鲇	nián	2	nian
11452	跈	niǎn	3	nian
11453	涊	niǎn	3	nian
11454	捻	niǎn	3	nian
11455	淰	niǎn	3	nian
11456	辇	niǎn	3	nian
11457	撚	niǎn	3	nian
11458	撵	niǎn	3	nian
11459	碾	niǎn	3	nian
11460	輦	niǎn	3	nian
11461	簐	niǎn	3	nian
11462	攆	niǎn	3	nian
11463	蹨	niǎn	3	nian
11464	躎	niǎn	3	nian
11465	辗	niǎn	3	nian
11466	輾	niǎn	3	nian
11467	卄	niàn	4	nian
11468	廿	niàn	4	nian
11469	念	niàn	4	nian
11470	埝	niàn	4	nian
11471	艌	niàn	4	nian
11472	娘	niánɡ	2	niang
11473	娘	nianɡ	0	niang
11474	嬢	niánɡ	2	niang
11475	醸	niánɡ	2	niang
11476	酿	niànɡ	4	niang
11477	釀	niànɡ	4	niang
11478	茮	niǎo	3	niao
11479	尦	niǎo	3	niao
11480	鸟	niǎo	3	niao
11481	袅	niǎo	3	niao
11482	鳥	niǎo	3	niao
11483	嫋	niǎo	3	niao
11484	裊	niǎo	3	niao
11485	蔦	niǎo	3	niao
11486	嬝	niǎo	3	niao
11487	褭	niǎo	3	niao
11488	嬲	niǎo	3	niao
11489	茑	niǎo	3	niao
11490	尿	niào	4	niao
11491	尿	nià	4	nia
11492	尿	suī	1	sui
11493	脲	niào	4	niao
11494	捏	niē	1	nie
11495	揑	niē	1	nie
11496	乜	niè	4	nie
11497	帇	niè	4	nie
11498	圼	niè	4	nie
11499	苶	niè	4	nie
11500	枿	niè	4	nie
11501	陧	niè	4	nie
11502	涅	niè	4	nie
11503	聂	niè	4	nie
11504	臬	niè	4	nie
11505	啮	niè	4	nie
11506	惗	niè	4	nie
11507	菍	niè	4	nie
11508	隉	niè	4	nie
11509	喦	niè	4	nie
11510	敜	niè	4	nie
11511	嗫	niè	4	nie
11512	嵲	niè	4	nie
11513	踂	niè	4	nie
11514	摰	niè	4	nie
11515	槷	niè	4	nie
11516	踗	niè	4	nie
11517	踙	niè	4	nie
11518	镊	niè	4	nie
11519	镍	niè	4	nie
11520	嶭	niè	4	nie
11521	篞	niè	4	nie
11522	臲	niè	4	nie
11523	錜	niè	4	nie
11524	颞	niè	4	nie
11525	蹑	niè	4	nie
11526	嚙	niè	4	nie
11527	聶	niè	4	nie
11528	鎳	niè	4	nie
11529	闑	niè	4	nie
11530	孼	niè	4	nie
11531	孽	niè	4	nie
11532	櫱	niè	4	nie
11533	蘖	niè	4	nie
11534	囁	niè	4	nie
11535	齧	niè	4	nie
11536	巕	niè	4	nie
11537	糱	niè	4	nie
11538	糵	niè	4	nie
11539	蠥	niè	4	nie
11540	囓	niè	4	nie
11541	躡	niè	4	nie
11542	鑷	niè	4	nie
11543	顳	niè	4	nie
11544	諗	niè	4	nie
11545	囐	niè	4	nie
11546	銸	niè	4	nie
11547	鋷	niè	4	nie
11548	讘	niè	4	nie
11549	脌	nīn	1	nin
11550	囜	nín	2	nin
11551	您	nín	2	nin
11552	恁	nín	2	nin
11553	拰	nǐn	3	nin
11554	宁	nínɡ	2	ning
11555	宁	nìnɡ	4	ning
11556	咛	nínɡ	2	ning
11557	狞	nínɡ	2	ning
11558	柠	nínɡ	2	ning
11559	聍	nínɡ	2	ning
11560	寍	nínɡ	2	ning
11561	寕	nínɡ	2	ning
11562	寜	nínɡ	2	ning
11563	寧	nínɡ	2	ning
11564	儜	nínɡ	2	ning
11565	凝	nínɡ	2	ning
11566	嚀	nínɡ	2	ning
11567	嬣	nínɡ	2	ning
11568	獰	nínɡ	2	ning
11569	薴	nínɡ	2	ning
11570	檸	nínɡ	2	ning
11571	聹	nínɡ	2	ning
11572	鑏	nínɡ	2	ning
11573	鬡	nínɡ	2	ning
11574	鸋	nínɡ	2	ning
11575	甯	nínɡ	2	ning
11576	濘	nínɡ	2	ning
11577	鬤	nínɡ	2	ning
11578	拧	nǐnɡ	3	ning
11579	擰	nǐnɡ	3	ning
11580	矃	nǐnɡ	3	ning
11581	橣	nǐnɡ	3	ning
11582	佞	nìnɡ	4	ning
11583	侫	nìnɡ	4	ning
11584	泞	nìnɡ	4	ning
11585	寗	nìnɡ	4	ning
11586	澝	nìnɡ	4	ning
11587	妞	niū	1	niu
11588	牛	niú	2	niu
11589	牜	niú	2	niu
11590	忸	niǔ	3	niu
11591	扭	niǔ	3	niu
11592	沑	niǔ	3	niu
11593	狃	niǔ	3	niu
11594	纽	niǔ	3	niu
11595	杻	niǔ	3	niu
11596	炄	niǔ	3	niu
11597	钮	niǔ	3	niu
11598	紐	niǔ	3	niu
11599	莥	niǔ	3	niu
11600	鈕	niǔ	3	niu
11601	靵	niǔ	3	niu
11602	拗	niù	4	niu
11603	拗	ǎo	3	ao
11604	拗	ào	4	ao
11605	莀	nónɡ	2	nong
11606	农	nónɡ	2	nong
11607	侬	nónɡ	2	nong
11608	哝	nónɡ	2	nong
11609	哝	nonɡ	0	nong
11610	浓	nónɡ	2	nong
11611	脓	nónɡ	2	nong
11612	秾	nónɡ	2	nong
11613	儂	nónɡ	2	nong
11614	辳	nónɡ	2	nong
11615	噥	nónɡ	2	nong
11616	濃	nónɡ	2	nong
11617	蕽	nónɡ	2	nong
11618	禯	nónɡ	2	nong
11619	膿	nónɡ	2	nong
11620	穠	nónɡ	2	nong
11621	襛	nónɡ	2	nong
11622	醲	nónɡ	2	nong
11623	欁	nónɡ	2	nong
11624	癑	nónɡ	2	nong
11625	農	nónɡ	2	nong
11626	繷	nǒnɡ	3	nong
11627	廾	nònɡ	4	nong
11628	弄	nònɡ	4	nong
11629	挊	nònɡ	4	nong
11630	挵	nònɡ	4	nong
11631	齈	nònɡ	4	nong
11632	羺	nóu	2	nou
11633	譨	nóu	2	nou
11634	啂	nǒu	3	nou
11635	槈	nòu	4	nou
11636	耨	nòu	4	nou
11637	獳	nòu	4	nou
11638	檽	nòu	4	nou
11639	鎒	nòu	4	nou
11640	鐞	nòu	4	nou
11641	譳	nòu	4	nou
11642	嬬	nòu	4	nou
11643	奴	nú	2	nu
11644	驽	nú	2	nu
11645	笯	nú	2	nu
11646	駑	nú	2	nu
11647	砮	nú	2	nu
11648	孥	nú	2	nu
11649	伮	nǔ	3	nu
11650	努	nǔ	3	nu
11651	弩	nǔ	3	nu
11652	胬	nǔ	3	nu
11653	怒	nù	4	nu
11654	傉	nù	4	nu
11655	搙	nù	4	nu
11656	奻	nuán	2	nuan
11657	渜	nuán	2	nuan
11658	暖	nuǎn	3	nuan
11659	煗	nuǎn	3	nuan
11660	餪	nuǎn	3	nuan
11661	疟	nüè	4	nve
11662	疟	yào	4	yao
11663	虐	nüè	4	nve
11664	瘧	nüè	4	nve
11665	硸	nüè	4	nve
11666	黁	nun	0	nun
11667	燶	nunɡ	0	nung
11668	挪	nuó	2	nuo
11669	梛	nuó	2	nuo
11670	傩	nuó	2	nuo
11671	搻	nuó	2	nuo
11672	儺	nuó	2	nuo
11673	橠	nuó	2	nuo
11674	袲	nuǒ	3	nuo
11675	诺	nuò	4	nuo
11676	喏	nuò	4	nuo
11677	掿	nuò	4	nuo
11678	逽	nuò	4	nuo
11679	搦	nuò	4	nuo
11680	锘	nuò	4	nuo
11681	榒	nuò	4	nuo
11682	稬	nuò	4	nuo
11683	諾	nuò	4	nuo
11684	蹃	nuò	4	nuo
11685	糑	nuò	4	nuo
11686	懦	nuò	4	nuo
11687	懧	nuò	4	nuo
11688	糥	nuò	4	nuo
11689	穤	nuò	4	nuo
11690	糯	nuò	4	nuo
11691	堧	nuò	4	nuo
11692	耎	nuò	4	nuo
11693	愞	nuò	4	nuo
11694	女	nǚ	3	nv
11695	钕	nǚ	3	nv
11696	籹	nǚ	3	nv
11697	釹	nǚ	3	nv
11698	衂	nǜ	4	nv
11699	恧	nǜ	4	nv
11700	朒	nǜ	4	nv
11701	衄	nǜ	4	nv
11702	噢	ō	1	o
11703	哦	ò	4	o
11704	讴	ōu	1	ou
11705	欧	ōu	1	ou
11706	殴	ōu	1	ou
11707	瓯	ōu	1	ou
11708	鸥	ōu	1	ou
11709	塸	ōu	1	ou
11710	歐	ōu	1	ou
11711	毆	ōu	1	ou
11712	熰	ōu	1	ou
11713	甌	ōu	1	ou
11714	膒	ōu	1	ou
11715	鴎	ōu	1	ou
11716	櫙	ōu	1	ou
11717	藲	ōu	1	ou
11718	謳	ōu	1	ou
11719	鏂	ōu	1	ou
11720	鷗	ōu	1	ou
11721	沤	ōu	1	ou
11722	蓲	ōu	1	ou
11723	敺	ōu	1	ou
11724	醧	ōu	1	ou
11725	漚	ōu	1	ou
11726	齵	óu	2	ou
11727	澫	ǒu	3	ou
11728	吘	ǒu	3	ou
11729	呕	ǒu	3	ou
11730	偶	ǒu	3	ou
11731	腢	ǒu	3	ou
11732	嘔	ǒu	3	ou
11733	耦	ǒu	3	ou
11734	蕅	ǒu	3	ou
11735	藕	ǒu	3	ou
11736	怄	òu	4	ou
11737	慪	òu	4	ou
11738	妑	pā	1	pa
11739	趴	pā	1	pa
11740	舥	pā	1	pa
11741	啪	pā	1	pa
11742	葩	pā	1	pa
11743	帊	pā	1	pa
11744	杷	pá	2	pa
11745	杷	pa	0	pa
11746	爬	pá	2	pa
11747	耙	pá	2	pa
11748	耙	bà	4	ba
11749	掱	pá	2	pa
11750	琶	pá	2	pa
11751	琶	pa	0	pa
11752	筢	pá	2	pa
11753	潖	pá	2	pa
11754	跁	pá	2	pa
11755	帕	pà	4	pa
11756	怕	pà	4	pa
11757	袙	pà	4	pa
11758	拍	pāi	1	pai
11759	俳	pái	2	pai
11760	徘	pái	2	pai
11761	排	pái	2	pai
11762	排	pǎi	3	pai
11763	猅	pái	2	pai
11764	牌	pái	2	pai
11765	牌	pai	0	pai
11766	輫	pái	2	pai
11767	簰	pái	2	pai
11768	犤	pái	2	pai
11769	哌	pai	0	pai
11770	派	pai	0	pai
11771	蒎	pai	0	pai
11772	鎃	pai	0	pai
11773	湃	pai	0	pai
11774	磗	pak	0	pak
11775	眅	pān	1	pan
11776	畨	pān	1	pan
11777	潘	pān	1	pan
11778	攀	pān	1	pan
11779	膰	pán	2	pan
11780	爿	pán	2	pan
11781	柈	pán	2	pan
11782	盘	pán	2	pan
11783	媻	pán	2	pan
11784	幋	pán	2	pan
11785	蒰	pán	2	pan
11786	槃	pán	2	pan
11787	盤	pán	2	pan
11788	磐	pán	2	pan
11789	縏	pán	2	pan
11790	蹒	pán	2	pan
11791	瀊	pán	2	pan
11792	蟠	pán	2	pan
11793	蹣	pán	2	pan
11794	鎜	pán	2	pan
11795	鞶	pán	2	pan
11796	踫	pán	2	pan
11797	宷	pán	2	pan
11798	洀	pán	2	pan
11799	闆	pǎn	3	pan
11800	坢	pǎn	3	pan
11801	盻	pǎn	3	pan
11802	眫	pàn	4	pan
11803	冸	pàn	4	pan
11804	判	pàn	4	pan
11805	沜	pàn	4	pan
11806	泮	pàn	4	pan
11807	叛	pàn	4	pan
11808	牉	pàn	4	pan
11809	盼	pàn	4	pan
11810	畔	pàn	4	pan
11811	袢	pàn	4	pan
11812	詊	pàn	4	pan
11813	溿	pàn	4	pan
11814	頖	pàn	4	pan
11815	鋬	pàn	4	pan
11816	鵥	pàn	4	pan
11817	襻	pàn	4	pan
11818	鑻	pàn	4	pan
11819	炍	pàn	4	pan
11820	乓	pānɡ	1	pang
11821	汸	pānɡ	1	pang
11822	沗	pānɡ	1	pang
11823	肨	pānɡ	1	pang
11824	胮	pānɡ	1	pang
11825	雱	pānɡ	1	pang
11826	滂	pānɡ	1	pang
11827	膖	pānɡ	1	pang
11828	霶	pānɡ	1	pang
11829	磅	pánɡ	2	pang
11830	趽	pánɡ	2	pang
11831	彷	pánɡ	2	pang
11832	彷	fǎnɡ	3	fang
11833	夆	pánɡ	2	pang
11834	厐	pánɡ	2	pang
11835	庞	pánɡ	2	pang
11836	逄	pánɡ	2	pang
11837	旁	pánɡ	2	pang
11838	舽	pánɡ	2	pang
11839	篣	pánɡ	2	pang
11840	螃	pánɡ	2	pang
11841	鳑	pánɡ	2	pang
11842	龐	pánɡ	2	pang
11843	鰟	pánɡ	2	pang
11844	蠭	pánɡ	2	pang
11845	髈	pánɡ	2	pang
11846	龎	pánɡ	2	pang
11847	耪	pǎnɡ	3	pang
11848	覫	pǎnɡ	3	pang
11849	炐	pànɡ	4	pang
11850	胖	pànɡ	4	pang
11851	胖	pán	2	pan
11852	抛	pāo	1	pao
11853	拋	pāo	1	pao
11854	脬	pāo	1	pao
11855	刨	páo	2	pao
11856	刨	bào	4	bao
11857	咆	páo	2	pao
11858	垉	páo	2	pao
11859	庖	páo	2	pao
11860	狍	páo	2	pao
11861	炰	páo	2	pao
11862	爮	páo	2	pao
11863	袍	páo	2	pao
11864	匏	páo	2	pao
11865	軳	páo	2	pao
11866	鞄	páo	2	pao
11867	褜	páo	2	pao
11868	麅	páo	2	pao
11869	颮	páo	2	pao
11870	跑	pǎo	3	pao
11871	跑	páo	2	pao
11872	窌	pào	4	pao
11873	炮	pào	4	pao
11874	炮	bāo	1	bao
11875	炮	páo	2	pao
11876	奅	pào	4	pao
11877	泡	pào	4	pao
11878	泡	pāo	1	pao
11879	皰	pào	4	pao
11880	砲	pào	4	pao
11881	萢	pào	4	pao
11882	麭	pào	4	pao
11883	礟	pào	4	pao
11884	礮	pào	4	pao
11885	犥	pào	4	pao
11886	疱	pào	4	pao
11887	妚	pēi	1	pei
11888	呸	pēi	1	pei
11889	怌	pēi	1	pei
11890	肧	pēi	1	pei
11891	胚	pēi	1	pei
11892	衃	pēi	1	pei
11893	醅	pēi	1	pei
11894	抷	pēi	1	pei
11895	阫	péi	2	pei
11896	陪	péi	2	pei
11897	陫	péi	2	pei
11898	培	péi	2	pei
11899	毰	péi	2	pei
11900	赔	péi	2	pei
11901	锫	péi	2	pei
11902	裴	péi	2	pei
11903	裵	péi	2	pei
11904	賠	péi	2	pei
11905	錇	péi	2	pei
11906	駍	péi	2	pei
11907	婄	péi	2	pei
11908	俖	pěi	3	pei
11909	茷	pèi	4	pei
11910	攈	pèi	4	pei
11911	伂	pèi	4	pei
11912	沛	pèi	4	pei
11913	佩	pèi	4	pei
11914	帔	pèi	4	pei
11915	姵	pèi	4	pei
11916	旆	pèi	4	pei
11917	浿	pèi	4	pei
11918	珮	pèi	4	pei
11919	配	pèi	4	pei
11920	笩	pèi	4	pei
11921	蓜	pèi	4	pei
11922	辔	pèi	4	pei
11923	馷	pèi	4	pei
11924	嶏	pèi	4	pei
11925	霈	pèi	4	pei
11926	轡	pèi	4	pei
11927	斾	pèi	4	pei
11928	喷	pēn	1	pen
11929	喷	pèn	4	pen
11930	噴	pēn	1	pen
11931	濆	pēn	1	pen
11932	歕	pēn	1	pen
11933	衯	pén	2	pen
11934	瓫	pén	2	pen
11935	盆	pén	2	pen
11936	湓	pén	2	pen
11937	葐	pén	2	pen
11938	呠	pěn	3	pen
11939	翸	pěn	3	pen
11940	匉	pēnɡ	1	peng
11941	怦	pēnɡ	1	peng
11942	抨	pēnɡ	1	peng
11943	泙	pēnɡ	1	peng
11944	恲	pēnɡ	1	peng
11945	胓	pēnɡ	1	peng
11946	砰	pēnɡ	1	peng
11947	烹	pēnɡ	1	peng
11948	硑	pēnɡ	1	peng
11949	軯	pēnɡ	1	peng
11950	閛	pēnɡ	1	peng
11951	漰	pēnɡ	1	peng
11952	嘭	pēnɡ	1	peng
11953	磞	pēnɡ	1	peng
11954	弸	pēnɡ	1	peng
11955	荓	pēnɡ	1	peng
11956	軿	pēnɡ	1	peng
11957	輧	pēnɡ	1	peng
11958	梈	pēnɡ	1	peng
11959	芃	pénɡ	2	peng
11960	朋	pénɡ	2	peng
11961	竼	pénɡ	2	peng
11962	倗	pénɡ	2	peng
11963	莑	pénɡ	2	peng
11964	堋	pénɡ	2	peng
11965	彭	pénɡ	2	peng
11966	棚	pénɡ	2	peng
11967	棚	penɡ	0	peng
11968	椖	pénɡ	2	peng
11969	塜	pénɡ	2	peng
11970	塳	pénɡ	2	peng
11971	漨	pénɡ	2	peng
11972	硼	pénɡ	2	peng
11973	稝	pénɡ	2	peng
11974	蓬	pénɡ	2	peng
11975	蓬	penɡ	0	peng
11976	鹏	pénɡ	2	peng
11977	槰	pénɡ	2	peng
11978	樥	pénɡ	2	peng
11979	憉	pénɡ	2	peng
11980	澎	pénɡ	2	peng
11981	輣	pénɡ	2	peng
11982	篷	pénɡ	2	peng
11983	膨	pénɡ	2	peng
11984	韸	pénɡ	2	peng
11985	髼	pénɡ	2	peng
11986	蟚	pénɡ	2	peng
11987	蟛	pénɡ	2	peng
11988	鬅	pénɡ	2	peng
11989	纄	pénɡ	2	peng
11990	韼	pénɡ	2	peng
11991	鵬	pénɡ	2	peng
11992	鬔	pénɡ	2	peng
11993	鑝	pénɡ	2	peng
11994	淜	pénɡ	2	peng
11995	熢	pénɡ	2	peng
11996	摓	pěnɡ	3	peng
11997	捧	pěnɡ	3	peng
11998	淎	pěnɡ	3	peng
11999	皏	pěnɡ	3	peng
12000	剻	pěnɡ	3	peng
12001	掽	pènɡ	4	peng
12002	椪	pènɡ	4	peng
12003	碰	pènɡ	4	peng
12004	浌	peol	0	peol
12005	巼	phas	0	phas
12006	闏	phdenɡ	0	phdeng
12007	乶	phoi	0	phoi
12008	喸	phos	0	phos
12009	榌	pi	0	pi
12010	伓	pī	1	pi
12011	伾	pī	1	pi
12012	批	pī	1	pi
12013	纰	pī	1	pi
12014	邳	pī	1	pi
12015	坯	pī	1	pi
12016	披	pī	1	pi
12017	炋	pī	1	pi
12018	狉	pī	1	pi
12019	狓	pī	1	pi
12020	砒	pī	1	pi
12021	秛	pī	1	pi
12022	秠	pī	1	pi
12023	紕	pī	1	pi
12024	耚	pī	1	pi
12025	豾	pī	1	pi
12026	釽	pī	1	pi
12027	鉟	pī	1	pi
12028	銔	pī	1	pi
12029	劈	pī	1	pi
12030	劈	pì	4	pi
12031	劈	pǐ	3	pi
12032	磇	pī	1	pi
12033	駓	pī	1	pi
12034	噼	pī	1	pi
12035	錃	pī	1	pi
12036	魾	pī	1	pi
12037	憵	pī	1	pi
12038	礔	pī	1	pi
12039	礕	pī	1	pi
12040	霹	pī	1	pi
12041	鲏	pī	1	pi
12042	鮍	pī	1	pi
12043	丕	pī	1	pi
12044	髬	pī	1	pi
12045	铍	pí	2	pi
12046	鈹	pí	2	pi
12047	皮	pí	2	pi
12048	阰	pí	2	pi
12049	芘	pí	2	pi
12050	岯	pí	2	pi
12051	枇	pí	2	pi
12052	毞	pí	2	pi
12053	毗	pí	2	pi
12054	毘	pí	2	pi
12055	疲	pí	2	pi
12056	蚍	pí	2	pi
12057	郫	pí	2	pi
12058	陴	pí	2	pi
12059	啤	pí	2	pi
12060	埤	pí	2	pi
12061	蚽	pí	2	pi
12062	豼	pí	2	pi
12063	焷	pí	2	pi
12064	脾	pí	2	pi
12065	腗	pí	2	pi
12066	罴	pí	2	pi
12067	膍	pí	2	pi
12068	蜱	pí	2	pi
12069	隦	pí	2	pi
12070	壀	pí	2	pi
12071	篺	pí	2	pi
12072	螷	pí	2	pi
12073	貔	pí	2	pi
12074	簲	pí	2	pi
12075	羆	pí	2	pi
12076	鵧	pí	2	pi
12077	朇	pí	2	pi
12078	鼙	pí	2	pi
12079	蠯	pí	2	pi
12080	猈	pí	2	pi
12081	琵	pí	2	pi
12082	匹	pǐ	3	pi
12083	庀	pǐ	3	pi
12084	仳	pǐ	3	pi
12085	圮	pǐ	3	pi
12086	苉	pǐ	3	pi
12087	脴	pǐ	3	pi
12088	痞	pǐ	3	pi
12089	銢	pǐ	3	pi
12090	鴄	pǐ	3	pi
12091	噽	pǐ	3	pi
12092	癖	pǐ	3	pi
12093	嚭	pǐ	3	pi
12094	顖	pǐ	3	pi
12095	擗	pǐ	3	pi
12096	辟	pì	4	pi
12097	辟	bì	4	bi
12098	辟	pī	1	pi
12099	鈲	pì	4	pi
12100	闢	pì	4	pi
12101	屁	pì	4	pi
12102	淠	pì	4	pi
12103	渒	pì	4	pi
12104	揊	pì	4	pi
12105	媲	pì	4	pi
12106	嫓	pì	4	pi
12107	睤	pì	4	pi
12108	睥	pì	4	pi
12109	潎	pì	4	pi
12110	僻	pì	4	pi
12111	澼	pì	4	pi
12112	嚊	pì	4	pi
12113	甓	pì	4	pi
12114	疈	pì	4	pi
12115	譬	pì	4	pi
12116	鷿	pì	4	pi
12117	囨	piān	1	pian
12118	偏	piān	1	pian
12119	媥	piān	1	pian
12120	犏	piān	1	pian
12121	篇	piān	1	pian
12122	翩	piān	1	pian
12123	骈	pián	2	pian
12124	胼	pián	2	pian
12125	楄	pián	2	pian
12126	楩	pián	2	pian
12127	賆	pián	2	pian
12128	諚	pián	2	pian
12129	骿	pián	2	pian
12130	蹁	pián	2	pian
12131	駢	pián	2	pian
12132	騈	pián	2	pian
12133	徧	pián	2	pian
12134	腁	pián	2	pian
12135	覑	piǎn	3	pian
12136	谝	piǎn	3	pian
12137	貵	piǎn	3	pian
12138	諞	piǎn	3	pian
12139	片	piàn	4	pian
12140	片	piān	1	pian
12141	骗	piàn	4	pian
12142	魸	piàn	4	pian
12143	騗	piàn	4	pian
12144	騙	piàn	4	pian
12145	剽	piāo	1	piao
12146	彯	piāo	1	piao
12147	漂	piāo	1	piao
12148	漂	piào	4	piao
12149	漂	piǎo	3	piao
12150	缥	piāo	1	piao
12151	飘	piāo	1	piao
12152	磦	piāo	1	piao
12153	旚	piāo	1	piao
12154	縹	piāo	1	piao
12155	翲	piāo	1	piao
12156	螵	piāo	1	piao
12157	飄	piāo	1	piao
12158	魒	piāo	1	piao
12159	薸	piáo	2	piao
12160	闝	piáo	2	piao
12161	嫖	piáo	2	piao
12162	瓢	piáo	2	piao
12163	莩	piǎo	3	piao
12164	殍	piǎo	3	piao
12165	瞟	piǎo	3	piao
12166	醥	piǎo	3	piao
12167	皫	piǎo	3	piao
12168	顠	piǎo	3	piao
12169	飃	piào	4	piao
12170	票	piào	4	piao
12171	勡	piào	4	piao
12172	嘌	piào	4	piao
12173	慓	piào	4	piao
12174	覕	piē	1	pie
12175	氕	piē	1	pie
12176	撆	piē	1	pie
12177	暼	piē	1	pie
